6.00,-2.50,0.00,0.00,7.79,6.93,3.56
-6.00,-4.50,0.00,0.00,7.52,5.07,5.56
0.50,-6.00,0.00,0.00,7.20,1.43,7.06
-2.50,-6.00,0.00,0.00,7.23,1.57,7.06
2.50,-5.50,0.00,0.00,7.40,3.43,6.56
7.00,-1.00,0.00,0.00,8.19,7.93,2.06
6.50,-2.00,0.00,0.00,8.03,7.43,3.06
1.00,-6.00,0.00,0.00,7.32,1.93,7.06
-3.00,-6.00,0.00,0.00,7.35,2.07,7.06
-4.50,-5.50,0.00,0.00,7.47,3.57,6.56
3.50,-5.00,0.00,0.00,7.50,4.43,6.06
-5.50,-5.00,0.00,0.00,7.59,4.57,6.06
5.50,-3.50,0.00,0.00,7.88,6.43,4.56
5.00,-4.00,0.00,0.00,7.79,5.93,5.06
1.50,-6.00,0.00,0.00,7.46,2.43,7.06
-3.50,-6.00,0.00,0.00,7.51,2.57,7.06
4.50,-4.50,0.00,0.00,7.77,5.43,5.56
6.00,-3.00,0.00,0.00,8.03,6.93,4.06
-6.50,-4.50,0.00,0.00,7.87,5.57,5.56
7.00,-1.50,0.00,0.00,8.33,7.93,2.56
3.00,-5.50,0.00,0.00,7.64,3.93,6.56
-5.00,-5.50,0.00,0.00,7.72,4.07,6.56
6.50,-2.50,0.00,0.00,8.24,7.43,3.56
4.00,-5.00,0.00,0.00,7.81,4.93,6.06
2.00,-6.00,0.00,0.00,7.64,2.93,7.06
-4.00,-6.00,0.00,0.00,7.70,3.07,7.06
-6.00,-5.00,0.00,0.00,7.90,5.07,6.06
3.50,-5.50,0.00,0.00,7.91,4.43,6.56
7.00,-2.00,0.00,0.00,8.50,7.93,3.06
2.50,-6.00,0.00,0.00,7.85,3.43,7.06
5.50,-4.00,0.00,0.00,8.18,6.43,5.06
-5.50,-5.50,0.00,0.00,7.99,4.57,6.56
-4.50,-6.00,0.00,0.00,7.91,3.57,7.06
5.00,-4.50,0.00,0.00,8.13,5.93,5.56
6.00,-3.50,0.00,0.00,8.29,6.93,4.56
-7.00,-4.50,0.00,0.00,8.23,6.07,5.56
6.50,-3.00,0.00,0.00,8.47,7.43,4.06
4.50,-5.00,0.00,0.00,8.13,5.43,6.06
-6.50,-5.00,0.00,0.00,8.23,5.57,6.06
3.00,-6.00,0.00,0.00,8.08,3.93,7.06
-5.00,-6.00,0.00,0.00,8.15,4.07,7.06
4.00,-5.50,0.00,0.00,8.20,4.93,6.56
7.00,-2.50,0.00,0.00,8.69,7.93,3.56
-6.00,-5.50,0.00,0.00,8.29,5.07,6.56
6.00,-4.00,0.00,0.00,8.58,6.93,5.06
5.50,-4.50,0.00,0.00,8.50,6.43,5.56
-7.50,-4.50,0.00,0.00,8.60,6.57,5.56
5.00,-5.00,0.00,0.00,8.48,5.93,6.06
6.50,-3.50,0.00,0.00,8.72,7.43,4.56
3.50,-6.00,0.00,0.00,8.33,4.43,7.06
-5.50,-6.00,0.00,0.00,8.41,4.57,7.06
-7.00,-5.00,0.00,0.00,8.57,6.07,6.06
4.50,-5.50,0.00,0.00,8.51,5.43,6.55
7.00,-3.00,0.00,0.00,8.90,7.93,4.05
-6.50,-5.50,0.00,0.00,8.60,5.57,6.55
4.00,-6.00,0.00,0.00,8.60,4.93,7.05
-6.00,-6.00,0.00,0.00,8.68,5.07,7.05
6.00,-4.50,0.00,0.00,8.88,6.93,5.55
5.50,-5.00,0.00,0.00,8.83,6.43,6.05
6.50,-4.00,0.00,0.00,8.98,7.43,5.05
-7.50,-5.00,0.00,0.00,8.93,6.57,6.05
5.00,-5.50,0.00,0.00,8.83,5.93,6.55
7.00,-3.50,0.00,0.00,9.14,7.93,4.55
-7.00,-5.50,0.00,0.00,8.93,6.07,6.55
4.50,-6.00,0.00,0.00,8.90,5.43,7.05
-6.50,-6.00,0.00,0.00,8.99,5.57,7.05
6.00,-5.00,0.00,0.00,9.20,6.93,6.05
6.50,-4.50,0.00,0.00,9.27,7.43,5.55
5.50,-5.50,0.00,0.00,9.18,6.43,6.55
7.00,-4.00,0.00,0.00,9.40,7.93,5.05
-7.50,-5.50,0.00,0.00,9.28,6.57,6.55
5.00,-6.00,0.00,0.00,9.21,5.93,7.05
-7.00,-6.00,0.00,0.00,9.30,6.07,7.05
4.50,-6.50,0.00,0.00,9.30,5.43,7.55
6.50,-5.00,0.00,0.00,9.58,7.43,6.05
6.00,-5.50,0.00,0.00,9.53,6.93,6.55
7.00,-4.50,0.00,0.00,9.68,7.93,5.55
5.50,-6.00,0.00,0.00,9.54,6.43,7.05
-7.50,-6.00,0.00,0.00,9.64,6.57,7.05
5.00,-6.50,0.00,0.00,9.60,5.93,7.55
6.50,-5.50,0.00,0.00,9.90,7.43,6.55
7.00,-5.00,0.00,0.00,9.97,7.93,6.05
6.00,-6.00,0.00,0.00,9.88,6.93,7.05
5.50,-6.50,0.00,0.00,9.92,6.43,7.55
7.00,-5.50,0.00,0.00,10.28,7.93,6.55
6.50,-6.00,0.00,0.00,10.24,7.43,7.05
6.00,-6.50,0.00,0.00,10.25,6.93,7.55
7.00,-6.00,0.00,0.00,10.61,7.93,7.05
6.50,-6.50,0.00,0.00,10.59,7.43,7.55
7.00,-6.50,0.00,0.00,10.95,7.93,7.55
